                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    150,                 1.0502,                0.56743,                 1.1077,                0.85175,                0.86457,                 0.8693,                 0.4261,                 1.6633,                0.67362,                 1.6299,              0.0026245,              0.0026245,              0.0026245
                    151,                 1.0509,                0.54792,                 1.0974,                0.85094,                 0.8587,                0.88309,                0.43909,                 1.6592,                0.67103,                 1.6308,               0.002575,               0.002575,               0.002575
                    152,                 1.0283,                0.56278,                 1.0923,                0.86574,                0.83492,                0.87721,                0.43136,                 1.6859,                0.67888,                 1.6355,              0.0025255,              0.0025255,              0.0025255
                    153,                 1.0413,                0.55583,                 1.0918,                0.88788,                0.85894,                0.88477,                0.44825,                 1.6581,                0.63383,                 1.5721,               0.002476,               0.002476,               0.002476
                    154,                 1.0486,                0.57261,                 1.1017,                0.88556,                0.87168,                0.88881,                0.44763,                 1.6526,                 0.6541,                 1.5564,              0.0024265,              0.0024265,              0.0024265
                    155,                 1.0208,                0.54955,                 1.0841,                0.88281,                0.85731,                0.87926,                0.44516,                 1.6544,                0.64786,                 1.5826,               0.002377,               0.002377,               0.002377
                    156,                 1.0396,                0.56335,                 1.1047,                0.87049,                0.85138,                0.88131,                 0.4347,                 1.6801,                0.67492,                 1.6259,              0.0023275,              0.0023275,              0.0023275
                    157,                 1.0181,                0.54539,                 1.0867,                0.84538,                0.84466,                0.87603,                 0.4425,                 1.6681,                0.67526,                 1.6251,               0.002278,               0.002278,               0.002278
                    158,                  1.034,                0.54874,                 1.0971,                0.84793,                0.85824,                0.87784,                0.43667,                 1.6713,                0.67428,                 1.6222,              0.0022285,              0.0022285,              0.0022285
                    159,                 1.0419,                0.55229,                 1.1074,                 0.8604,                0.85515,                0.87246,                0.44072,                 1.6679,                 0.6637,                 1.5999,               0.002179,               0.002179,               0.002179
                    160,                 1.0355,                0.57115,                 1.1019,                0.85897,                0.85191,                0.88714,                0.44851,                 1.6691,                0.66675,                 1.6201,              0.0021295,              0.0021295,              0.0021295
                    161,                  1.034,                0.54557,                 1.0908,                0.85295,                0.85388,                0.87767,                0.43918,                 1.6769,                0.66323,                 1.6307,                0.00208,                0.00208,                0.00208
                    162,                 1.0246,                0.55623,                 1.0912,                 0.8671,                0.86549,                0.88147,                0.44502,                 1.6614,                0.66251,                 1.6294,              0.0020305,              0.0020305,              0.0020305
                    163,                 1.0255,                0.53901,                 1.0847,                0.84997,                0.86009,                 0.8811,                0.44498,                 1.6729,                0.66668,                 1.6597,               0.001981,               0.001981,               0.001981
                    164,                 1.0134,                0.53991,                 1.0863,                0.86864,                0.87146,                0.88724,                0.44999,                 1.6657,                  0.666,                 1.6057,              0.0019315,              0.0019315,              0.0019315
                    165,                 1.0193,                0.55461,                 1.0921,                0.86532,                0.84762,                0.88473,                0.44481,                 1.6758,                0.66693,                 1.6366,               0.001882,               0.001882,               0.001882
                    166,                 1.0038,                0.53596,                 1.0807,                0.86035,                0.85077,                0.88466,                0.44098,                 1.6859,                0.66508,                 1.6636,              0.0018325,              0.0018325,              0.0018325
                    167,                 1.0296,                0.54599,                  1.092,                0.87438,                0.85218,                0.89045,                0.44167,                 1.6957,                0.65629,                 1.6784,               0.001783,               0.001783,               0.001783
                    168,                 1.0095,                0.54026,                 1.0857,                0.86877,                0.86165,                0.88085,                0.44386,                  1.675,                0.64377,                 1.6675,              0.0017335,              0.0017335,              0.0017335
                    169,                0.98166,                0.52845,                   1.07,                0.89398,                0.87229,                0.89396,                0.44215,                 1.6846,                 0.6574,                 1.6794,               0.001684,               0.001684,               0.001684
                    170,                0.99425,                0.52686,                 1.0735,                0.87726,                0.85976,                0.86989,                0.43925,                 1.6994,                0.65653,                 1.6948,              0.0016345,              0.0016345,              0.0016345
                    171,                0.99826,                0.53846,                 1.0789,                0.86898,                0.86623,                0.88351,                0.44488,                 1.6832,                0.64999,                 1.6702,               0.001585,               0.001585,               0.001585
                    172,                0.99748,                0.54156,                 1.0801,                0.87694,                0.86997,                0.88416,                0.44836,                 1.6747,                0.65206,                 1.6461,              0.0015355,              0.0015355,              0.0015355
                    173,                0.97058,                0.52128,                 1.0574,                0.86237,                0.85771,                0.87964,                0.44617,                 1.6845,                0.65414,                 1.6593,               0.001486,               0.001486,               0.001486
                    174,                0.99055,                0.53485,                 1.0795,                0.87152,                0.86721,                 0.8796,                0.44512,                 1.6798,                0.66417,                 1.6402,              0.0014365,              0.0014365,              0.0014365
                    175,                0.96207,                 0.5218,                 1.0595,                  0.868,                0.85995,                0.87773,                0.44564,                 1.6752,                0.65373,                 1.6156,               0.001387,               0.001387,               0.001387
                    176,                0.99312,                0.53365,                 1.0768,                0.88227,                0.88326,                0.90151,                0.45231,                 1.6728,                0.64455,                 1.6369,              0.0013375,              0.0013375,              0.0013375
                    177,                 0.9859,                0.52858,                 1.0687,                0.87698,                0.88298,                0.89423,                0.44526,                 1.6701,                 0.6575,                 1.6469,               0.001288,               0.001288,               0.001288
                    178,                0.97985,                0.53493,                 1.0635,                0.86081,                0.87591,                0.88993,                0.44281,                  1.668,                0.65585,                 1.6367,              0.0012385,              0.0012385,              0.0012385
                    179,                0.97094,                 0.5228,                 1.0674,                0.84946,                0.86496,                0.88342,                0.44249,                 1.6856,                0.66276,                 1.6548,               0.001189,               0.001189,               0.001189
                    180,                0.97489,                0.53635,                 1.0674,                0.87232,                0.86905,                0.89197,                0.44056,                 1.6883,                 0.6649,                 1.6644,              0.0011395,              0.0011395,              0.0011395
                    181,                0.98048,                0.53859,                 1.0731,                0.87302,                0.87123,                0.88662,                0.43861,                 1.6948,                  0.671,                 1.6682,                0.00109,                0.00109,                0.00109
                    182,                 0.9576,                0.52491,                 1.0625,                0.87831,                0.85924,                 0.8939,                0.44068,                 1.6901,                0.67652,                 1.6447,              0.0010405,              0.0010405,              0.0010405
                    183,                0.96322,                0.52022,                 1.0609,                0.86311,                0.85028,                0.89222,                0.44429,                 1.6777,                0.67149,                 1.6366,               0.000991,               0.000991,               0.000991
                    184,                0.97675,                0.52847,                 1.0749,                0.86823,                0.86849,                0.89132,                0.44693,                 1.6649,                0.65893,                 1.6195,              0.0009415,              0.0009415,              0.0009415
                    185,                0.95951,                0.51071,                 1.0618,                0.86398,                0.85531,                0.88817,                0.44016,                 1.6872,                0.67077,                 1.6443,               0.000892,               0.000892,               0.000892
                    186,                0.97739,                0.53276,                 1.0703,                0.83905,                0.85084,                0.88008,                0.44168,                 1.6897,                0.67302,                 1.6508,              0.0008425,              0.0008425,              0.0008425
                    187,                0.96766,                0.52127,                 1.0633,                0.85036,                0.85343,                0.87983,                0.44592,                 1.6818,                0.66873,                 1.6468,               0.000793,               0.000793,               0.000793
                    188,                0.97784,                0.53425,                 1.0705,                0.85905,                0.85824,                0.88268,                0.44601,                 1.6756,                0.67135,                 1.6326,              0.0007435,              0.0007435,              0.0007435
                    189,                0.98407,                0.53189,                 1.0722,                0.85229,                0.85957,                0.88055,                0.44246,                 1.6784,                0.66612,                 1.6491,               0.000694,               0.000694,               0.000694
                    190,                0.93451,                0.50361,                 1.0431,                0.87286,                0.85099,                 0.8772,                0.44371,                  1.681,                0.65726,                 1.6482,              0.0006445,              0.0006445,              0.0006445
                    191,                0.95823,                0.51708,                 1.0592,                0.87051,                0.86356,                0.87539,                0.43718,                 1.6904,                0.66285,                  1.662,               0.000595,               0.000595,               0.000595
                    192,                0.93597,                0.52017,                 1.0533,                0.87032,                0.87431,                0.88391,                0.43723,                  1.686,                0.66612,                 1.6541,              0.0005455,              0.0005455,              0.0005455
                    193,                0.93413,                0.51963,                 1.0497,                0.86822,                0.85784,                0.87845,                0.44013,                 1.6845,                0.66274,                 1.6506,               0.000496,               0.000496,               0.000496
                    194,                0.94649,                 0.5267,                 1.0558,                0.86304,                0.84835,                0.87199,                0.43638,                 1.6791,                0.65955,                 1.6476,              0.0004465,              0.0004465,              0.0004465
                    195,                0.93848,                0.51586,                 1.0524,                0.85955,                0.85415,                0.88326,                0.44032,                  1.685,                0.67332,                 1.6655,               0.000397,               0.000397,               0.000397
                    196,                0.95869,                0.52724,                 1.0641,                0.86701,                0.85887,                0.88485,                0.44058,                 1.6805,                0.66766,                 1.6591,              0.0003475,              0.0003475,              0.0003475
                    197,                0.93979,                0.50233,                 1.0531,                0.86615,                0.84846,                0.88503,                0.44236,                 1.6821,                0.66998,                 1.6614,               0.000298,               0.000298,               0.000298
                    198,                0.95079,                 0.5232,                 1.0621,                 0.8552,                0.84853,                0.88528,                0.44388,                 1.6858,                0.67221,                 1.6654,              0.0002485,              0.0002485,              0.0002485
                    199,                0.94879,                0.51136,                 1.0492,                0.87264,                0.86762,                0.89366,                0.44504,                 1.6803,                0.66768,                 1.6549,               0.000199,               0.000199,               0.000199
